pathway,Sample_134,Sample_135,Sample_136,Sample_137,Sample_138,Sample_139,Sample_140,Sample_141,Sample_142,Sample_143,Sample_144,Sample_147,Sample_148,Sample_149,Sample_150,Sample_151,Sample_152,Sample_153,Sample_154,Sample_155,Sample_158,Sample_159,Sample_160,Sample_161,Sample_162,Sample_163,Sample_164,Sample_165,Sample_166,Sample_167,Sample_168,Sample_169,Sample_170,Sample_171,Sample_172,Sample_173,Sample_174,Sample_175,Sample_176,Sample_177,Sample_178,Sample_179,Sample_180,Sample_181,Sample_182,Sample_183,Sample_184,Sample_185,Sample_186
PWY-6562,965.2040631711088,415.62527662759584,626.4281448326759,582.3328232559676,697.9549417876524,479.41614013247215,913.9243841,719.3803809308754,746.4987872714618,411.4572921,491.22289132114446,411.48055617482635,768.0277391777424,717.4328236855924,447.8301536278393,663.5710922467878,749.9714802962899,257.2698261744841,341.7379872507162,692.6470006302675,800.9039697807898,641.6220569950419,333.36636645343145,345.96207639259563,941.4832994575202,883.7723931670232,1078.8719406245953,682.0656218347513,650.3570498768228,535.2069629611774,445.10763064439107,395.76737743065615,708.2122887553737,706.9469011384246,529.685719,704.0689444439756,697.4948738606864,942.2931189963017,751.6906004,496.1804570977684,628.5769838716959,369.8962918808043,356.47031942904385,1169.3668956740232,494.3035792287965,707.5748829650453,680.2915492513742,292.6971174197984,1427.6625710237315
PWY-6565,0,0,0,0,112.16046384478301,0,0,0,13.433368635692407,134.35147239179062,0,17.791640936037957,0,0,29.47982196336713,0,58.468975232145006,0,0,0,32.54720222170148,23.212494952443816,92.14360948350442,0,5.988108006760075,2.9971289235950542,10.46829017716017,5.984518876367211,0,29.543721590016244,5.978924477705125,0,0,35.397196296688534,17.794219254500046,0,7.474442121981049,0,25.226361349344824,0,0,14.846593914065872,0,5.989478305677081,7.464677955171442,4.490709850872824,0,34.61891078543799,0
PWY-6588,1.999876367136652,0,5.998422206370807,0,0,5.9978521416784005,0,5.997566510471521,5.998762392812105,0,0,0,15.988599524194546,0,0,0,0,0,0,7.997323729812346,0,0,11.993439213142521,0,1.9998213112631393,0,0,9.995121149470977,7.996175465978548,0,0,0,0.9999612464869424,3.999222213776442,1.999681324511382,0,0,0,3.9993339317942467,23.963503492865136,1.4998670023306062,0,0,0,0,5.998116331132294,7.997150245454036,0,7.997904532
PWY-6595,2674.8092895381155,2118.4269761215505,1855.5893750446219,1812.429368544747,1665.057534746922,2572.139025020716,2258.795074021596,1930.3668352921645,2182.6764456404603,2223.621741600258,2057.383525591729,2042.1464621867774,2069.5457548200066,1744.5363237997562,1805.4698632961838,1942.3989318820866,1751.1023414110903,1433.6464628750518,1621.4280519552092,1421.9489203252897,1482.105373751032,2454.597443,2342.887922196753,2537.8505652278545,2738.2243544194703,3375.6382520005595,2633.4216913907285,1912.3517572790404,1948.2829696249603,2562.167723105027,1434.2161393267825,1904.8746759472983,2105.1092627317785,2156.969703742142,1764.6667601469087,1422.971804035741,2022.5330149163108,1668.3225411871447,2828.1718033328534,1536.8662975093005,2019.925242,2135.2059868512542,2081.1192744974296,2120.7326371267554,2113.490589059555,2296.6074841755976,1878.714447045729,1690.6492855754755,2198.4633448797363
PWY-6606,6312.943953800523,5142.105628518153,4698.133358187806,4365.727738476856,4054.914254004831,4936.4181776075375,4342.656267630292,4570.563873133755,4868.907008792374,4481.858505417623,5169.770728207323,4407.341256,5023.3608358072515,4182.116720991246,3865.780349286924,4811.448274422883,4016.893449,2106.978952328205,2967.821794,3474.988386279153,3805.809519476675,5318.461911451666,4911.687792,4359.009674903087,6193.114010396951,7884.889209038507,6954.957714765955,5545.3797198700095,4318.2192521046445,6137.733964074669,3590.5127408398903,4066.0075756965703,4967.04402,5743.137922757567,4330.086448515086,4639.986849978657,4153.673810918301,5604.256146288044,5289.070954550704,3858.4618043873666,4573.609502410546,5494.7208524496955,5078.889419767524,7021.398046664532,4629.334102976528,4931.017087611627,4916.092682634973,2807.7247556546786,7908.8694532965155
PWY-6607,2654.5012574110324,2039.9163726126778,1788.144800499752,1749.9281762401376,1595.5029612045419,2451.1841548725747,2165.1802607987174,1867.658933022246,2107.393645114069,2118.912898835852,1988.1413282954202,1946.1007854118384,1993.7281776090053,1684.212705012087,1725.15928,1874.001339414272,1676.1876120849906,1330.8390629527282,1522.2367698516782,1362.6495315013508,1433.8791471616764,2355.7565683488415,2259.3642645808586,2429.5884181262404,2646.908719850482,3272.389289227872,2569.495464418692,1872.7993701400712,1873.580913398728,2480.789327994729,1382.7900827561361,1833.636816651105,2022.9705581429582,2081.7506817048693,1690.8866398654059,1382.3836544838412,1936.7913432574642,1633.6869638783096,2752.862417993142,1481.1365546594432,1942.1479636042045,2070.730365809425,2014.3113162740688,2106.912809389486,2039.5139567766244,2202.266539756423,1816.0221616785866,1577.0925253759938,2161.4915585016793
PWY-6608,6312.943953800523,5142.105628518153,4698.133358187806,4365.727738476856,4054.914254004831,4936.4181776075375,4342.656267630292,4570.563873133755,4868.907008792374,4481.858505417623,5169.770728207323,4407.341256,5023.3608358072515,4182.116720991246,3865.780349286924,4811.448274422883,4016.893449,2106.978952328205,2967.821794,3474.988386279153,3805.809519476675,5318.461911451666,4911.687792,4359.009674903087,6193.114010396951,7884.889209038507,6954.957714765955,5545.3797198700095,4318.2192521046445,6137.733964074669,3590.5127408398903,4066.0075756965703,4967.04402,5743.137922757567,4330.086448515086,4639.986849978657,4153.673810918301,5604.256146288044,5289.070954550704,3858.4618043873666,4573.609502410546,5494.7208524496955,5078.889419767524,7021.398046664532,4629.334102976528,4931.017087611627,4916.092682634973,2807.7247556546786,7908.8694532965155
PWY-6609,22294.336106115472,24928.854978226074,24376.475470891448,20323.129447796673,24046.90802875886,23547.01652569146,20071.868167432825,18926.996975802173,24956.30311,24212.62208,23985.957382176144,24794.12482583768,23799.509843912307,20656.36333,24943.072377707005,22345.83982503172,20913.60613231826,16636.26529276239,22044.99483276989,23975.265580450952,19458.682907010592,26132.324390437177,22267.918332502497,19797.06857731629,27992.781379427965,30484.149450708035,25803.38172527879,19859.959322894127,20525.152174219536,27314.958898367095,19842.079734648752,18286.355057731722,25731.437976444908,27188.405978438546,25011.00321019183,21315.919985570137,21252.568648747892,21338.821584717753,20262.530040141402,18492.22698,20971.76105938671,22876.117735084725,20621.75230088737,20190.459814706166,19082.722922943864,22863.97273614935,22595.673418306837,21460.99282355318,28437.62763382117
PWY-6612,15969.19393359094,19121.03649515138,17989.964280362416,15559.178879700456,19056.20911130974,17973.024856099455,15307.969077969216,14587.632443436114,17597.01704870695,18252.81096503177,18478.98665487028,18251.13230133141,17809.94325,15437.88222300398,19720.435269795333,16836.529809091535,16050.26098019421,13267.558902710201,16983.350637060823,19368.06633995323,15587.619120784457,19153.31197711963,16869.317742394705,14971.44557765656,21869.846678337664,22811.802927174125,19541.770548680175,14248.146150971757,15814.541888615404,20339.752089453996,14421.340679989553,13596.166931706124,18849.359795951383,20032.404388363193,19506.259905526676,16230.294849311938,16520.554393802628,16280.505004941155,15127.493658243351,13549.888055975849,15955.766352244953,17136.069663982023,15589.308616040738,14183.37626,13992.162280732055,16957.86819,17295.780040204518,17494.547887889552,20836.805160191634
PWY-6628,22349.074133733764,23347.25627,21116.971777582665,19078.33948799425,22125.244708472583,22177.76411743278,19656.272064845125,18453.050231642366,21869.381129601476,22747.583148302503,22161.33012971479,21224.561598310524,21209.05552950324,18862.38951106513,23034.796942767043,20220.34828956952,18489.877697233827,15797.368195973273,19923.739316381743,22370.776486916802,18816.75530909534,24196.450469313393,21158.585164174277,20573.45821141287,27654.118500078912,29060.004328302348,24502.533464185533,17946.01819742008,19814.36891112564,25469.79463856595,16915.770891264947,16589.149948767135,22830.855508447257,25327.909524904484,23177.777180961562,19460.418270787155,20794.763829511663,20982.35378217448,21121.13535771678,16878.710904793712,19673.430067057536,21301.18604943249,20147.648842421302,19488.84042896852,17834.866528057777,21136.012937763815,20684.175291257245,19073.077583985832,26383.75297432844
PWY-6630,22110.12053,23099.67448125167,20896.234225626584,18903.00576330064,21918.83919,21987.251487729893,19454.95171843224,18279.85551953241,21669.856768605245,22493.36719473438,21909.322397941483,21006.14452081539,21055.99248328913,18672.85508849199,22819.41728481161,20011.674755502532,18351.28013,15660.04961848394,19755.659221367805,22179.49559875057,18608.510552619813,23804.799472984287,20871.79422,20256.23528065893,27347.857542774367,28794.53909036662,24290.37161387907,17734.846191230783,19573.577513838143,25198.104438736616,16722.711170818722,16399.851777525848,22528.310812947104,24925.120717939473,22934.09379,19276.894483632135,20562.330481534565,20679.76883021618,20775.42613864244,16644.378509251987,19431.88315766733,20996.71021761382,19852.67859208712,19354.198887932354,17594.483572664525,20891.877957807777,20459.744539140553,18888.922461588518,26021.660723154873
PWY-6641,0,0,12.39309818740597,9.900353721856286,29.371500951078858,34.43564348219909,33.25206895765858,22.276830651390824,40.92890754851043,32.14600688148831,29.418164618711955,9.922287761450384,0,21.13432808193573,14.872135405027459,7.473901175159485,19.671235465881004,18.380069205947944,14.781364588906868,19.722292670532994,34.45464138900153,4.9867506254859215,0,14.853391409172353,12.372384502231894,0,7.474021120979669,0,11.205799796378928,9.960994473639493,25.733839263320586,19.770388876286223,24.459976358509298,12.412824711178617,0,0,0,9.951308177507258,18.464800118087695,0,3.7446797447400755,0,9.950066291004417,0,19.825602033665536,36.957132600780184,0,0,16.104603781692447
PWY-6654,2118.211877692314,704.3001283,473.3739234924227,339.0618122343927,376.71050317548736,588.3203572678723,577.8117403590085,648.3022706,1302.9938381753511,814.7824573259876,490.59307328563494,374.7183405887743,482.0220349116469,989.4997079217096,515.5363997144026,580.6443336,341.47897728524964,262.0759272268089,271.2687627168478,360.79867630944403,620.9073818088651,511.42559467707997,564.9168022991996,462.95827166450164,393.0784036444594,718.6035389064461,683.7140893839008,1211.2833007300444,760.1551316362886,798.7696130854383,399.5422207896454,464.88453545687827,351.61917739342596,494.5056702970528,505.62531744172287,801.6817097122092,433.0717685837361,537.1089588023015,432.2421563034259,435.21372511142164,640.1885430332229,448.25476800790767,586.6595955784122,1356.1964512551617,691.7257618348183,663.8283144222751,506.25017511563397,412.22601518710655,573.5871884027896
PWY-6662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999539237575333
PWY-6672,0,0,0,0,0,3.8258192105796622,13.064259251684181,0,0,0,0,0.4639957221855829,32.42042829967859,0,0,5.616374715442542,0,0,0,0,7.889784119547579,0,0,0,7.702701652781736,0,0,0,3.199772132722008,7.732265394791229,21.461725241514507,0,0,0,0,0,0,0,1.9458540248746465,0,0,0,6.998913895400591,0,0,3.428319285429137,0,0,0
PWY-6676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.672187504114227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWY-6690,0,0,1.5,0,0,0,0,0,0,3.75,1.7021103896103897,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.053191489361702,0,0,0,0,1,0,0,0,0.5332881355932203,0,0,0,0,0,1.2857142857142858,0,0,0,1,0
PWY-6700,24157.243780467412,27742.667552432216,26725.227158055754,22561.633928036183,26685.502355545774,26326.09762465198,22150.924873888092,20863.352843290566,27267.178465271005,26801.50808634556,26681.943828467916,27637.084245100876,26161.37718,22815.560852747534,26545.47561727145,24950.49239436294,22891.918542184023,17883.516210592104,24580.420726492277,26783.463521256894,22116.68385163754,29823.740811929194,24601.451282947466,22756.596670249335,30956.61687866226,33375.438898889544,28392.955137649893,21831.247658647335,22779.39679620096,30349.135666620154,21794.64798709314,20304.333483184182,28662.372975143455,30957.71605693551,27838.415674404587,23659.974147216963,22951.90317139842,24057.351841792646,22770.566237017934,20703.583290306586,23640.81724643995,25282.317876292178,23660.64034473744,22134.412730296914,21371.43975054218,25522.04397764783,25271.605695890066,23073.028714213826,31557.421394595494
PWY-6703,14081.303109571865,18941.36085646297,17187.67038634532,14326.816911010765,18446.026616325646,17312.288276043255,14103.364165656909,14308.745730154296,16699.844473177145,17945.587068844095,17765.49146190493,18785.32695865385,16863.811848138772,15225.635580530776,19272.99175520528,16561.76027147154,15790.829452741065,12368.52004567344,16720.120070406556,18258.475285178713,14644.135237225706,19710.734099295056,16333.826861875117,14721.767019000688,20299.239090119267,21663.00860013229,18269.681579482778,13915.547385737176,15324.906360868894,20072.453967925998,13634.912503089587,13283.450427608228,18425.840433685073,20878.107470708663,19536.95724062551,16270.977968719015,15640.598668836617,14649.543541396002,14082.977754236053,14142.909502501836,16141.315802876496,17257.68876632809,16042.588488085918,13173.169349182012,13864.643802812563,16969.088343063133,16885.456086924234,16506.671726871817,20081.35141150762
PWY-6731,17230.737397740882,13048.458005982235,13446.201878637921,12774.014751907585,11968.615608305721,13452.133343584153,13145.205592464385,11263.636577906558,16606.796360152413,14019.16419622724,12692.066054114377,12077.28600691454,14225.62165924756,11162.355445617186,12408.699683610064,11977.153071411769,11267.429875789978,9692.548515377135,12366.957205958903,13321.792526787222,11926.40374020279,15569.776904758275,13576.750031733074,13962.00000313955,16743.319667387917,18970.064812686647,15349.085111605347,11896.357356479306,12805.302703187597,15961.30423,11970.280985902038,10341.50537211636,15385.583010740595,14591.799722209262,12818.971956881185,11731.816275459892,12731.25220890709,14507.067110036427,14673.934102994695,9539.205628,11984.609701718939,11641.88991,12314.579719823767,14846.029409868932,11840.124282683337,14321.87454990901,12951.985104015414,10444.487021095027,17270.950957652945
PWY-6748,40.09643182382648,47.85747871608563,8.666759602453505,6.785290628706999,67.88285525093346,63.82875297,53.777593886563146,85.61421764344107,47.896143687284315,48.55019844369009,44.60026685879339,15.524040325707642,61.90451035,53.867672481533866,50.94579380704437,69.79996521,99.13182200827593,82.64564075918251,0,56.706274530888756,41.56798583823944,45.123834793227964,69.39529136058009,49.27309259842326,49.01828233192169,54.73152079111089,50.79078421,44.70670502968278,80.41788456754892,97.94888815134419,52.08302730320932,19.267959297321923,87.77493606138106,25.881553570703318,17.305962922249865,35.28924572152968,29.074661684180967,40.49092097617664,29.646351357800796,67.34186136319752,55.63499668312817,25.788761246128384,35.60693641618497,32.679346370211626,4.849842358414875,2.9521320603569414,24.701326742936057,62.09905239991997,36.117564730580824
PWY-6749,440.32747305833755,389.0446076270883,344.49273220267776,418.3559444276836,342.0456282468266,528.2173642898531,440.1554625119814,397.15726498702475,321.46717685846903,458.15047050460413,325.4532933678512,263.7326713505313,410.0078031350228,369.01610675446665,491.6980484196097,325.5758199697189,252.40692058205465,285.1326686604757,290.40799045497863,440.8485250958171,449.6698390500423,417.8767853394157,582.9194864007239,279.06001291992203,620.6057552944477,674.7391307797664,585.1904158075932,383.5576341316475,412.8666111404976,387.21088615559046,267.1209199591294,309.5358202906999,356.99993496012485,428.36606090790616,385.44726127727836,521.4990751139774,539.0462518753146,427.7162181347984,471.04933171330816,302.4262083255839,286.2908920882027,390.6727590187956,413.21365744240194,336.82674803242736,328.59183979325195,354.4900609506368,368.6865867115376,294.9134236,484.3654057109579
